label,sentence
0," There must have been several in it, and they must have been men of resource and determination."
0," Their papers they mean to have, be the holder of them who it may."
0, In this way you see K.
0, K.
0, K.
0, ceases to be the initials of an individual and becomes the badge of a society.
0," But of what society? Have you never-- said Sherlock Holmes, bending forward and sinking his voice--have you never heard of the Ku Klux Klan? I never have."
0, Holmes turned over the leaves of the book upon his knee.
0," Here it is, said he presently: Ku Klux Klan."
0, A name derived from the fanciful resemblance to the sound produced by cocking a rifle.
0," This terrible secret society was formed by some ex-Confederate soldiers in the Southern states after the Civil War, and it rapidly formed local branches in different parts of the country, notably in Tennessee, Louisiana, the Carolinas, Georgia, and Florida."
0," Its power was used for political purposes, principally for the terrorising of the negro voters and the murdering and driving from the country of those who were opposed to its views."
0," Its outrages were usually preceded by a warning sent to the marked man in some fantastic but generally recognised shape--a sprig of oak-leaves in some parts, melon seeds or orange pips in others."
0," On receiving this the victim might either openly abjure his former ways, or might fly from the country."
0," If he braved the matter out, death would unfailingly come upon him, and usually in some strange and unforeseen manner."
0," So perfect was the organisation of the society, and so systematic its methods, that there is hardly a case upon record where any man succeeded in braving it with impunity, or in which any of its outrages were traced home to the perpetrators."
0, For some years the organisation flourished in spite of the efforts of the United States government and of the better classes of the community in the South.
0," Eventually, in the year 1869, the movement rather suddenly collapsed, although there have been sporadic outbreaks of the same sort since that date."
0," You will observe, said Holmes, laying down the volume, that the sudden breaking up of the society was coincident with the disappearance of Openshaw from America with their papers."
0, It may well have been cause and effect.
0, It is no wonder that he and his family have some of the more implacable spirits upon their track.
0," You can understand that this register and diary may implicate some of the first men in the South, and that there may be many who will not sleep easy at night until it is recovered."
0, Then the page we have seen-- Is such as we might expect.
0," It ran, if I remember right, sent the pips to A, B, and C--that is, sent the societys warning to them."
0," Then there are successive entries that A and B cleared, or left the country, and finally that C was visited, with, I fear, a sinister result for C."
0," Well, I think, Doctor, that we may let some light into this dark place, and I believe that the only chance young Openshaw has in the meantime is to do what I have told him."
